xval,cpu,mem
5909,7.3,88.0
5910,4.0,88.8
5911,15.5,89.1
5912,3.7,89.0
5913,7.7,89.0
5914,8.7,89.2
5915,11.0,89.3
5916,9.4,90.0
5917,12.8,90.1
5918,5.6,89.9
5919,5.5,89.7
5920,6.1,89.7
5921,4.1,89.7
5922,4.6,89.7
5923,4.5,89.7
5924,9.1,90.0
5925,6.8,90.2
5926,6.8,90.0
5927,9.4,90.1
5928,6.7,89.5
5929,5.0,89.6
5930,5.1,89.4
5931,6.2,89.4
5932,5.3,89.2
5933,4.7,89.3
5934,4.6,89.3
5935,4.2,89.4
5936,5.1,89.0
5937,2.5,88.9
5938,3.6,88.9
5939,2.6,88.9
5940,3.2,88.8
5941,4.2,88.9
5942,3.8,88.7
5943,3.8,88.7
5944,4.0,88.6
5945,4.2,88.6
5946,4.4,88.6
5947,5.8,88.5
5948,3.4,88.5
5949,3.6,87.3
5950,4.4,87.5
5951,4.7,87.5
5952,5.3,87.4
5953,5.9,87.3
5954,4.4,87.3
5955,4.2,87.2
5956,4.6,87.2
5957,4.0,87.2
5958,4.2,87.2
5959,3.8,87.2
5960,3.7,87.3
5961,3.8,87.3
5962,3.3,87.3
5963,3.7,87.4
5964,3.9,87.4
5965,5.8,87.4
5966,7.6,87.5
5967,4.2,87.4
5968,5.7,87.5
5969,5.5,87.5
5970,3.9,87.4
5971,4.2,87.4
5972,4.4,87.5
5973,4.4,87.6
5974,4.8,87.8
5975,4.6,87.8
5976,2.4,87.8
5977,4.7,87.9
5978,4.8,87.9
5979,3.4,87.8
5980,3.9,87.8
5981,5.8,87.8
5982,5.9,87.7
5983,6.9,87.7
5984,4.0,87.7
5985,3.5,87.8
5986,3.5,88.1
5987,5.4,88.0
5988,3.7,87.8
5989,4.7,87.9
5990,4.3,87.8
5991,3.7,87.9
5992,4.0,87.8
5993,4.4,87.8
5994,2.4,87.7
5995,4.0,87.8
5996,4.5,87.8
5997,5.5,87.8
5998,3.7,87.5
5999,4.5,87.5
6000,3.8,87.4
6001,4.2,87.4
6002,5.6,87.4
6003,4.8,87.4
6004,6.0,87.3
6005,3.6,87.4
6006,5.3,87.4
6007,4.1,87.4
6008,5.1,87.4
6009,3.5,87.5
6010,5.1,87.4
6011,4.0,87.4
6012,3.1,87.3
6013,5.3,87.4
6014,5.0,87.4
6015,3.4,87.3
6016,3.3,87.5
6017,2.3,87.5
6018,3.9,87.4
6019,4.6,87.2
6020,5.5,87.3
6021,4.1,87.2
6022,4.9,87.3
6023,3.7,87.2
6024,4.3,87.3
6025,3.4,87.3
6026,4.8,87.2
6027,3.2,87.2
6028,3.8,87.3
6029,4.1,87.2
6030,3.8,87.3
6031,7.2,87.2
6032,4.4,87.1
6033,3.5,87.1
6034,4.4,87.1
6035,4.2,87.1
6036,3.2,87.2
6037,4.3,87.2
6038,5.5,87.2
6039,4.1,87.2
6040,3.7,87.2
6041,4.5,87.3
6042,6.9,87.2
6043,11.2,87.7
6044,6.4,87.7
6045,3.3,87.7
6046,3.4,87.7
6047,3.6,87.7
6048,5.2,87.6
6049,2.6,87.5
6050,4.2,87.6
6051,4.2,87.4
6052,4.2,87.3
6053,2.4,87.4
6054,5.2,87.4
6055,4.3,87.3
6056,3.4,87.3
6057,4.0,87.4
6058,6.2,87.3
6059,3.8,87.2
6060,4.0,87.4
6061,3.6,87.6
6062,4.6,87.6
6063,9.0,88.0
6064,8.6,88.1
6065,7.3,88.3
6066,4.8,88.5
6067,4.4,88.5
6068,4.9,88.5
6069,4.6,88.6
6070,6.5,88.4
6071,4.2,88.4
6072,4.3,88.4
6073,4.8,88.4
6074,4.3,88.2
6075,6.6,88.3
6076,6.2,88.4
6077,7.6,88.3
6078,6.4,88.4
6079,7.9,88.3
6080,8.6,88.5
6081,7.1,88.6
6082,5.1,88.6
6083,5.4,88.7
6084,4.0,88.7
6085,6.6,88.6
6086,8.6,88.7
6087,6.8,88.8
6088,11.3,88.8
6089,13.7,88.8
6090,7.4,88.6
6091,8.1,88.7
6092,6.8,88.8
6093,6.5,88.7
6094,5.7,88.8
6095,7.3,88.9
6096,5.7,88.8
6097,5.6,88.8
6098,5.9,88.7
6099,7.9,88.9
6100,5.7,88.8
6101,6.3,88.8
6102,5.6,88.8
6103,8.6,88.9
6104,8.8,88.9
6105,9.1,89.1
6106,12.1,89.2
6107,12.2,89.1
6108,6.2,89.0
6109,6.4,88.9
6110,4.2,88.9
6111,6.5,88.9
6112,5.0,88.9
6113,8.0,88.9
6114,6.6,88.8
6115,5.4,88.8
6116,7.1,88.8
6117,5.3,88.8
6118,4.4,88.8
6119,5.6,88.8
6120,3.1,89.0
6121,4.7,88.9
6122,5.4,89.0
6123,4.6,88.9
6124,5.5,88.9
6125,3.9,88.9
6126,5.5,88.9
6127,8.3,88.8
6128,6.9,88.8
6129,5.9,88.8
6130,4.2,88.8
6131,7.0,88.7
6132,5.0,88.7
6133,5.2,88.7
6134,3.7,88.7
6135,4.4,88.7
6136,4.7,88.7
6137,5.9,88.7
6138,5.8,88.5
6139,3.8,88.6
6140,4.4,88.6
6141,4.0,88.6
6142,3.8,88.6
6143,5.0,88.6
6144,6.0,88.4
6145,6.1,88.7
6146,7.3,88.7
6147,9.1,88.8
6148,4.8,88.6
6149,4.0,88.7
6150,4.1,88.7
6151,5.2,88.6
6152,4.4,88.6
6153,6.1,88.7
6154,4.0,88.6
6155,4.1,88.7
6156,4.7,88.7
6157,5.6,88.7
6158,4.0,88.6
6159,4.2,88.7
6160,4.6,88.6
6161,4.1,88.5
6162,5.0,88.5
6163,2.9,88.5
6164,3.7,88.5
6165,4.9,88.6
6166,4.2,88.5
6167,4.3,88.5
6168,5.1,88.5
6169,4.1,88.4
6170,6.6,88.3
6171,4.9,88.3
6172,3.8,88.4
6173,3.6,88.4
6174,5.1,88.4
6175,5.2,88.5
6176,5.6,88.5
6177,2.9,88.5
6178,5.3,88.5
6179,5.0,88.2
6180,4.7,88.2
6181,4.5,88.2
6182,4.0,88.2
6183,4.8,88.2
6184,4.4,88.2
6185,5.0,88.2
6186,3.9,88.3
6187,3.9,88.3
6188,3.2,88.3
6189,5.7,88.3
6190,5.6,88.3
6191,10.7,88.3
6192,7.6,88.2
6193,4.5,88.2
6194,3.8,88.2
6195,4.3,88.2
6196,6.1,88.4
6197,3.6,88.4
6198,4.1,88.4
6199,5.0,88.4
6200,4.3,88.4
6201,4.2,88.4
6202,3.4,88.4
6203,3.9,88.4
6204,4.0,88.4
6205,1.8,88.4
6206,3.6,88.3
6207,4.2,88.4
6208,2.2,88.6
6209,3.8,88.6
6210,3.7,88.6
6211,4.7,88.5
6212,3.5,88.5
6213,3.1,88.5
6214,4.4,88.5
6215,3.2,88.5
6216,4.0,88.5
6217,3.6,88.6
6218,4.1,88.6
6219,3.5,88.7
6220,3.6,88.7
6221,2.6,88.6
6222,2.8,88.6
6223,3.7,88.6
6224,2.9,88.4
6225,4.1,88.5
6226,3.3,88.4
6227,3.3,88.4
6228,3.2,88.4
6229,5.3,88.4
6230,4.3,88.6
6231,2.9,88.5
6232,4.4,88.5
6233,4.6,88.5
6234,3.6,88.5
6235,4.7,88.4
6236,4.0,88.5
6237,4.4,88.5
6238,3.8,88.5
6239,3.4,88.7
6240,4.1,88.8
6241,6.0,88.4
6242,4.0,88.5
6243,4.9,88.5
6244,5.4,88.9
6245,6.7,88.9
6246,4.4,89.0
6247,3.8,89.0
6248,3.1,89.0
6249,4.8,88.9
6250,6.6,88.8
6251,7.4,88.7
6252,2.5,88.7
6253,5.1,88.6
6254,4.8,88.7
6255,4.1,88.7
6256,5.4,88.7
6257,2.2,88.7
6258,3.3,88.7
6259,5.0,88.6
6260,2.5,88.6
6261,4.3,88.6
6262,3.7,88.4
6263,3.6,88.5
6264,8.7,88.4
6265,4.3,88.3
6266,4.7,88.5
6267,4.3,88.6
6268,3.2,88.6
6269,4.1,88.7
6270,8.3,90.2
6271,9.2,90.1
6272,2.6,90.0
6273,3.5,90.1
6274,4.1,90.0
6275,2.1,90.0
6276,4.4,90.1
6277,5.0,90.1
6278,3.7,90.0
6279,3.9,90.0
6280,3.7,89.9
6281,8.0,89.9
6282,5.2,89.9
6283,5.6,90.0
6284,4.2,89.9
6285,4.5,89.9
6286,4.5,89.9
6287,3.6,89.9
6288,5.1,89.9
6289,3.0,89.9
6290,8.5,89.8
6291,3.8,89.8
6292,3.4,89.8
6293,5.1,89.7
6294,5.0,89.7
6295,4.6,89.8
6296,4.1,89.8
6297,4.7,89.6
6298,7.6,89.6
6299,5.0,89.5
6300,5.3,89.5
6301,3.1,89.5
6302,6.2,89.6
6303,8.2,89.5
6304,5.7,89.4
6305,11.8,89.5
6306,4.1,89.6
6307,4.2,89.5
6308,4.7,89.5
6309,3.7,89.5
6310,4.9,89.6
6311,8.0,89.5
6312,9.5,89.6
6313,3.6,89.6
6314,2.3,89.6
6315,4.6,89.6
6316,7.6,89.6
6317,6.0,89.6
6318,4.9,89.8
6319,5.3,89.8
6320,3.6,89.9
6321,5.0,89.9
6322,3.1,89.8
6323,4.3,89.8
6324,4.2,89.9
6325,6.5,89.7
6326,4.5,89.6
6327,3.5,89.6
6328,4.7,89.8
6329,3.3,89.8
6330,4.0,89.8
6331,4.8,89.8
6332,4.4,89.8
6333,6.8,89.2
6334,5.0,89.4
6335,5.1,89.3
6336,7.2,89.2
6337,3.6,89.2
6338,4.4,89.2
6339,3.9,89.2
6340,3.3,89.0
6341,3.9,89.1
6342,5.4,89.1
6343,6.1,89.0
6344,5.3,89.3
6345,4.2,89.3
6346,3.7,89.3
6347,4.0,89.3
6348,4.4,89.2
6349,6.1,89.3
6350,8.7,89.3
6351,7.5,89.5
6352,5.5,89.5
6353,3.9,89.5
6354,6.4,89.0
6355,2.4,89.0
6356,5.0,88.9
6357,3.6,88.9
6358,5.4,88.9
6359,3.5,89.0
6360,4.8,89.0
6361,5.6,88.7
6362,4.1,88.7
6363,5.3,88.7
6364,5.9,89.7
6365,4.1,89.7
6366,4.1,89.7
6367,7.2,89.5
6368,6.5,89.6
6369,3.4,89.6
6370,2.9,89.6
6371,2.6,89.6
6372,4.4,89.6
6373,3.0,89.6
6374,8.7,89.5
6375,4.6,89.5
6376,4.6,89.5
6377,7.3,89.5
6378,10.7,89.6
6379,7.7,89.8
6380,6.4,89.9
6381,3.8,89.8
6382,4.7,89.9
6383,3.7,90.0
6384,6.8,89.9
6385,11.0,90.0
6386,8.8,90.1
6387,10.9,90.1
6388,9.4,90.1
6389,13.2,89.9
6390,10.9,89.9
6391,9.9,89.9
6392,6.3,90.0
6393,7.1,90.0
6394,3.0,90.1
6395,5.2,90.1
6396,3.2,90.1
6397,5.3,90.1
6398,4.1,90.1
6399,3.2,90.1
6400,6.2,90.1
6401,3.0,90.0
6402,6.1,89.9
6403,11.3,89.9
6404,12.9,90.0
6405,7.1,89.8
6406,5.3,89.8
6407,3.2,89.5
6408,5.0,89.6
6409,6.8,89.5
6410,4.5,89.5
6411,4.7,89.5
6412,5.0,89.5
6413,4.1,89.4
6414,5.0,89.2
6415,2.8,89.5
6416,3.1,89.5
6417,5.0,89.4
6418,4.1,89.5
6419,4.2,89.4
6420,4.6,88.5
6421,13.6,88.5
6422,3.5,88.5
6423,13.0,88.5
6424,4.1,88.4
6425,4.8,88.2
6426,4.1,88.2
6427,4.0,88.2
6428,7.4,88.4
6429,3.7,88.4
6430,5.6,88.4
6431,3.9,88.4
6432,4.3,88.4
6433,5.7,88.4
6434,4.0,88.4
6435,3.8,88.5
6436,4.3,88.5
6437,3.8,88.4
6438,2.7,88.4
6439,4.7,88.4
6440,4.0,88.6
6441,4.5,88.6
6442,4.6,88.6
6443,5.8,88.6
6444,7.2,89.2
6445,7.6,89.1
6446,12.9,89.4
6447,12.7,89.1
6448,9.3,88.6
6449,8.1,88.1
6450,9.8,88.1
6451,8.5,88.0
6452,5.2,87.7
6453,10.7,87.5
6454,6.2,87.1
6455,3.5,87.0
6456,5.6,87.0
6457,4.8,87.0
6458,4.1,86.9
6459,4.0,86.8
6460,5.9,86.9
6461,7.9,86.8
6462,4.2,86.9
6463,4.1,86.8
6464,5.6,86.8
6465,6.0,86.9
6466,9.0,86.9
6467,4.7,86.9
6468,6.0,87.5
6469,4.5,88.2
6470,4.1,88.2
6471,5.0,88.2
6472,7.8,88.2
6473,3.2,88.1
6474,3.3,88.1
6475,4.3,88.1
6476,4.3,88.1
6477,2.7,88.1
6478,3.2,88.1
6479,3.8,88.0
6480,4.3,88.0
6481,4.8,88.0
6482,3.8,88.0
6483,3.1,88.0
6484,2.6,87.8
6485,2.9,87.8
6486,4.9,87.8
6487,4.8,87.7
6488,12.2,87.5
6489,3.8,87.5
6490,4.8,87.5
6491,4.0,87.2
6492,5.0,87.3
6493,5.2,87.3
6494,5.5,87.1
6495,5.6,87.1
6496,7.6,87.1
6497,6.2,87.1
6498,6.4,87.1
6499,7.8,87.2
6500,6.9,87.1
6501,7.1,87.2
6502,7.5,87.2
6503,6.8,87.2
6504,6.2,87.1
6505,5.9,87.2
6506,6.8,87.1
6507,6.3,87.1
6508,8.5,87.1
6509,10.7,87.1
6510,7.3,87.0
6511,6.3,87.1
6512,9.0,87.0
6513,6.2,86.9
6514,4.5,86.8
6515,7.6,86.8
6516,8.1,86.8
6517,6.1,86.9
6518,7.3,86.8
6519,5.9,86.9
6520,9.6,86.9
6521,10.5,86.9
6522,9.8,86.9
6523,11.5,86.9
6524,10.5,86.8
6525,10.4,86.9
6526,9.6,86.9
6527,11.6,89.7
6528,13.6,89.2
6529,11.4,89.2
6530,10.9,89.1
6531,13.4,89.1
6532,14.5,88.4
6533,9.9,88.4
6534,10.5,88.5
6535,9.1,88.5
6536,9.5,88.5
6537,7.8,88.6
6538,7.4,88.4
6539,8.3,88.2
6540,12.1,88.0
6541,9.7,88.0
6542,5.4,88.0
6543,5.5,88.1
6544,4.5,88.1
6545,5.9,87.9
6546,8.3,88.0
6547,4.1,88.0
6548,4.1,87.9
6549,3.7,87.9
6550,4.3,87.8
6551,2.9,87.7
6552,4.3,87.7
6553,5.5,87.8
6554,3.4,87.9
6555,3.0,87.9
6556,4.4,87.9
6557,3.4,87.9
6558,5.5,87.9
6559,6.5,88.1
6560,11.3,88.5
6561,8.6,88.5
6562,8.7,88.6
6563,4.8,88.6
6564,5.3,88.7
6565,3.9,88.6
6566,3.7,88.6
6567,6.1,88.6
6568,6.9,88.6
6569,4.9,88.6
6570,5.2,88.5
6571,2.9,88.6
6572,3.6,88.5
6573,4.3,88.5
6574,5.3,88.5
6575,5.1,88.4
6576,4.8,88.3
6577,3.5,88.2
6578,4.6,88.2
6579,5.2,88.2
6580,4.7,88.2
6581,4.6,88.3
6582,4.7,88.3
6583,4.7,88.1
6584,4.2,88.1
6585,6.5,88.1
6586,3.8,88.0
6587,4.5,87.9
6588,5.3,87.8
6589,4.4,87.9
6590,5.5,87.8
6591,4.2,87.8
6592,5.6,87.8
6593,6.0,87.7
6594,4.6,87.7
6595,4.5,87.7
6596,3.0,87.8
6597,4.6,87.8
6598,4.8,87.8
6599,3.0,87.7
6600,5.0,87.7
6601,5.2,87.7
6602,4.5,87.7
6603,4.7,88.0
6604,5.1,88.0
6605,4.7,88.0
6606,4.3,88.0
6607,5.0,87.9
6608,4.7,87.9
6609,5.1,87.9
6610,5.7,88.1
6611,3.0,88.1
6612,4.6,88.1
6613,3.7,88.1
6614,6.6,88.1
6615,3.7,88.0
6616,4.2,88.1
6617,5.5,88.1
6618,4.8,88.1
6619,4.3,88.1
6620,4.6,88.1
6621,4.8,88.2
6622,4.3,88.2
6623,5.2,88.2
6624,4.2,88.1
6625,3.9,88.1
6626,4.4,88.1
6627,3.4,88.1
6628,5.0,88.1
6629,4.4,88.1
6630,5.9,88.1
6631,3.9,88.1
6632,5.6,88.1
6633,7.1,88.1
6634,4.4,88.1
6635,4.9,88.1
6636,4.5,88.1
6637,4.2,88.3
6638,4.4,88.2
6639,5.5,88.2
6640,4.2,88.2
6641,6.8,88.2
6642,4.3,88.2
6643,5.0,88.2
6644,4.5,88.2
6645,4.5,88.2
6646,3.0,88.2
6647,5.5,88.2
6648,3.9,88.3
6649,4.0,88.3
6650,6.2,88.3
6651,6.1,88.2
6652,4.7,88.3
6653,5.0,88.3
6654,6.7,88.3
6655,6.0,88.3
6656,3.7,88.3
6657,4.6,88.3
6658,3.6,88.3
6659,5.2,88.3
6660,5.9,88.3
6661,5.5,88.3
6662,4.7,88.3
6663,5.9,88.3
6664,3.7,88.3
6665,5.0,88.3
6666,4.4,88.3
6667,5.1,88.3
6668,3.5,88.3
6669,4.0,88.3
6670,6.0,88.3
6671,3.3,88.4
6672,4.5,88.4
6673,3.6,88.4
6674,3.6,88.4
6675,3.8,88.4
6676,5.3,88.4
6677,4.6,88.4
6678,4.4,88.5
6679,3.7,88.4
6680,4.9,88.4
6681,3.7,88.4
6682,5.9,88.4
6683,3.5,88.4
6684,6.0,88.6
6685,4.8,88.8
6686,3.6,88.5
6687,4.9,88.4
6688,6.6,88.6
6689,5.8,88.4
6690,2.2,88.4
6691,4.6,88.3
6692,3.2,88.3
6693,4.6,88.3
6694,6.5,88.3
6695,4.9,88.3
6696,4.4,88.3
6697,6.0,88.4
6698,3.9,88.2
6699,5.3,88.6
6700,5.0,88.5
6701,4.8,88.6
6702,5.3,88.6
6703,3.6,88.6
6704,4.3,88.5
6705,6.0,88.5
6706,3.8,88.5
6707,4.4,88.5
6708,5.9,88.5
6709,3.9,88.5
6710,5.3,88.4
6711,4.1,88.5
6712,7.0,88.5
6713,3.7,88.5
6714,2.9,88.5
6715,6.1,88.8
6716,3.0,88.8
6717,3.9,88.9
6718,3.2,88.9
6719,4.7,88.9
6720,4.8,88.9
6721,4.9,88.9
6722,5.0,88.8
6723,8.3,88.5
6724,5.6,88.5
6725,6.2,88.4
6726,4.6,88.4
6727,5.5,88.5
6728,3.3,88.4
6729,5.6,88.4
6730,3.4,88.4
6731,4.1,88.4
6732,3.9,88.4
6733,4.4,88.4
6734,5.5,88.6
6735,4.3,88.7
6736,4.1,88.7
6737,6.5,88.6
6738,4.9,88.6
6739,7.5,88.5
6740,4.5,88.6
6741,7.1,88.5
6742,4.5,88.6
6743,4.6,88.6
6744,4.6,88.5
6745,2.7,88.6
6746,5.1,88.5
6747,4.8,88.5
6748,6.3,88.6
6749,6.1,88.5
6750,4.8,88.4
6751,3.8,88.5
6752,2.8,88.4
6753,3.4,88.4
6754,10.0,88.5
6755,3.7,88.4
6756,3.5,88.4
6757,5.0,88.4
6758,5.1,88.4
6759,3.8,88.3
6760,4.3,88.3
6761,5.1,88.5
6762,3.5,88.6
6763,4.3,88.6
6764,5.0,88.6
6765,5.2,88.6
6766,4.6,88.5
6767,4.4,88.6
6768,4.1,88.5
6769,3.8,88.6
6770,4.8,88.5
6771,6.4,88.5
6772,3.0,88.1
6773,4.0,88.1
6774,5.2,88.1
6775,2.8,87.9
6776,1.8,87.9
6777,4.7,87.8
6778,3.3,87.8
6779,3.6,87.8
6780,3.6,87.9
6781,4.5,87.8
6782,4.5,87.9
6783,3.6,87.9
6784,3.5,87.8
6785,10.6,87.9
6786,4.6,88.0
6787,6.1,88.1
6788,5.7,88.1
6789,4.0,88.1
6790,3.3,88.2
6791,3.4,88.2
6792,4.2,88.2
6793,5.9,88.2
6794,4.5,88.2
6795,4.7,88.1
6796,4.1,88.2
6797,6.2,88.2
6798,3.9,88.3
6799,4.6,88.2
6800,5.0,88.3
6801,3.5,88.3
6802,4.9,88.3
6803,3.4,88.2
6804,8.9,88.2
6805,7.6,88.4
6806,6.4,88.5
6807,7.7,88.5
6808,6.6,88.6
6809,7.7,88.7
6810,5.1,88.7
6811,2.4,88.7
6812,5.2,88.7
6813,4.4,88.7
6814,4.5,88.7
6815,3.2,88.8
6816,3.5,88.7
6817,3.5,88.8
6818,4.5,88.7
6819,5.3,88.7
6820,5.4,88.7
6821,7.2,88.7
6822,3.2,88.7
6823,3.9,88.7
6824,4.1,88.7
6825,5.6,88.7
6826,5.1,88.7
6827,2.9,88.7
6828,4.6,88.7
6829,5.9,88.6
6830,3.9,88.5
6831,6.2,88.5
6832,4.3,88.5
6833,4.1,88.4
6834,3.5,88.4
6835,4.0,88.5
6836,4.2,88.5
6837,5.1,88.5
6838,5.3,88.4
6839,4.0,88.5
6840,3.7,88.5
6841,4.5,88.5
6842,5.0,88.6
6843,6.2,88.5
6844,3.7,88.3
6845,4.3,88.2
6846,5.0,88.2
6847,4.0,88.1
6848,5.5,88.1
6849,5.1,88.1
6850,6.0,88.1
6851,4.9,88.0
6852,5.3,88.1
6853,5.2,88.0
6854,3.7,88.1
6855,6.5,88.0
6856,3.6,88.1
6857,3.9,88.0
6858,4.0,88.0
6859,4.0,88.0
6860,5.3,88.0
6861,3.4,88.0
6862,4.5,88.0
6863,4.5,88.0
6864,5.3,88.0
6865,2.7,88.0
6866,5.3,88.0
6867,5.3,88.0
6868,5.2,88.1
6869,3.6,88.1
6870,4.1,88.1
6871,6.2,88.0
6872,4.6,88.0
6873,5.0,88.0
6874,4.8,88.0
6875,3.6,88.0
6876,3.7,88.0
6877,5.3,88.0
6878,4.4,88.1
6879,4.0,88.1
6880,4.9,88.0
6881,3.9,88.1
6882,5.0,88.0
6883,3.5,88.1
6884,3.5,88.1
6885,4.2,88.1
6886,5.9,88.1
6887,4.1,88.1
6888,5.2,88.0
6889,3.3,88.1
6890,4.4,88.1
6891,14.2,88.1
6892,5.4,87.9
6893,4.4,88.0
6894,4.7,87.9
6895,3.4,87.9
6896,4.6,87.9
6897,4.3,88.0
6898,4.7,87.9
6899,5.9,87.9
6900,4.4,87.9
6901,4.3,87.9
6902,4.5,87.9
6903,6.4,88.0
6904,4.5,88.1
6905,6.4,88.0
6906,4.7,88.1
6907,5.2,88.1
6908,4.8,88.1
6909,3.5,88.0
6910,5.4,88.0
6911,4.5,88.1
6912,4.9,88.0
6913,5.1,88.2
6914,7.3,88.1
6915,4.4,88.1
6916,5.9,88.2
6917,4.2,88.1
6918,2.4,88.2
6919,4.9,88.1
6920,3.9,88.1
6921,5.6,88.0
6922,7.2,88.1
6923,2.9,88.0
6924,3.8,88.0
6925,3.9,88.0
6926,5.0,88.1
6927,5.9,88.0
6928,3.8,88.1
6929,3.7,88.1
6930,4.0,88.1
6931,3.5,88.1
6932,3.9,88.2
6933,4.3,88.1
6934,3.6,88.1
6935,4.1,88.1
6936,5.3,88.1
6937,4.7,88.1
6938,2.6,88.2
6939,5.0,88.2
6940,6.1,88.1
6941,4.7,88.2
6942,4.0,88.1
6943,4.4,88.1
6944,3.5,88.1
6945,4.2,88.2
6946,4.5,88.2
6947,5.5,88.2
6948,5.0,88.2
6949,5.4,88.2
6950,5.5,88.2
6951,3.0,88.2
6952,3.8,88.2
6953,3.8,88.2
6954,4.2,88.2
6955,5.4,88.3
6956,4.9,88.2
6957,5.9,88.2
6958,4.9,88.2
6959,4.8,88.2
6960,4.2,88.2
6961,3.3,88.3
6962,6.8,88.2
6963,2.5,88.2
6964,4.4,88.2
6965,3.8,88.2
6966,4.5,88.2
6967,4.3,88.2
6968,5.4,88.2
6969,6.0,88.2
6970,4.5,88.1
6971,4.3,88.2
6972,4.0,88.2
6973,5.1,88.2
6974,6.1,88.1
6975,3.4,88.1
6976,4.0,88.1
6977,4.6,88.2
6978,5.0,88.2
6979,4.6,88.1
6980,3.1,88.2
6981,4.5,88.2
6982,5.0,88.3
6983,5.7,88.3
6984,4.0,88.4
6985,6.5,88.4
6986,4.0,88.4
6987,5.3,88.4
6988,4.2,88.5
6989,9.5,89.5
6990,6.5,89.7
6991,7.8,89.6
6992,12.1,89.6
6993,5.0,89.4
6994,5.6,89.5
6995,6.2,89.8
6996,8.4,89.6
6997,9.5,89.6
6998,8.5,89.5
6999,10.1,89.5
7000,9.4,89.6
7001,7.1,89.5
7002,10.8,89.6
7003,13.7,88.9
7004,6.9,88.9
7005,6.9,88.8
7006,9.2,88.4
7007,6.8,88.2
7008,7.3,87.4
7009,5.5,87.0
7010,6.3,86.7
7011,4.6,86.7
7012,4.3,86.7
7013,5.2,86.7
7014,4.0,86.7
7015,4.2,86.6
7016,3.6,86.5
7017,3.2,86.5
7018,3.5,86.5
7019,2.2,86.5
7020,4.1,86.6
7021,2.8,86.7
7022,7.5,86.6
7023,3.3,86.7
7024,5.0,86.7
7025,3.7,86.7
7026,5.0,86.7
7027,2.9,86.7
7028,5.6,86.6
7029,3.4,86.7
7030,4.0,86.7
7031,3.8,86.7
7032,6.0,86.8
7033,8.4,86.7
7034,10.3,86.5
7035,5.5,86.0
7036,7.5,85.5
7037,9.4,85.1
7038,11.3,84.9
7039,9.7,84.4
7040,10.9,84.0
7041,11.1,83.5
7042,10.2,83.3
7043,10.5,83.2
7044,10.6,83.1
7045,12.7,83.0
7046,11.6,82.9
7047,12.4,81.9
7048,3.8,81.9
7049,4.2,81.9
7050,3.4,81.9
7051,4.2,81.9
7052,4.0,82.1
7053,6.2,82.0
7054,2.0,82.0
7055,2.4,82.1
7056,2.7,82.1
7057,3.7,82.1
7058,3.9,82.1
7059,2.9,82.1
7060,3.8,82.0
7061,1.1,82.0
7062,2.6,82.1
7063,2.9,82.1
7064,1.7,82.1
7065,2.9,82.2
7066,2.7,82.2
7067,1.0,82.1
7068,2.4,82.2
7069,2.8,82.3
7070,5.6,82.4
7071,7.4,82.3
7072,2.6,82.1
7073,1.9,82.1
7074,4.4,82.2
7075,2.6,82.2
7076,2.6,82.2
7077,2.0,82.3
7078,3.5,82.3
7079,2.2,82.3
7080,2.2,82.3
7081,3.9,82.3
7082,2.7,82.3
7083,2.2,82.3
7084,18.2,83.2
7085,2.6,83.2
7086,6.9,83.4
7087,4.1,83.6
7088,6.5,82.9
7089,6.4,83.0
7090,3.6,82.9
7091,3.1,82.1
7092,3.8,81.9
7093,2.7,82.0
7094,5.0,81.9
7095,4.0,81.9
7096,3.4,81.9
7097,4.6,81.9
7098,4.7,81.9
7099,5.1,81.9
7100,5.6,81.9
7101,9.7,82.1
7102,5.6,82.0
7103,6.3,82.0
7104,3.4,82.0
7105,4.5,81.9
7106,4.6,81.8
7107,4.1,81.8
7108,5.3,81.8
7109,5.4,81.8
7110,5.0,81.8
7111,3.9,81.8
7112,4.4,81.8
7113,3.8,81.7
7114,4.8,81.7
7115,4.0,81.6
7116,5.0,81.7
7117,4.7,81.8
7118,6.2,81.8
7119,4.9,81.8
7120,8.1,81.8
7121,3.6,81.7
7122,3.3,81.8
7123,3.7,81.7
7124,5.1,81.7
7125,3.8,81.7
7126,5.0,81.7
7127,2.0,81.8
7128,4.2,81.8
7129,4.7,81.9
7130,3.8,81.8
7131,5.6,81.8
7132,3.6,81.8
7133,2.8,81.8
7134,4.2,81.8
7135,4.9,81.8
7136,6.0,82.0
7137,3.9,81.9
7138,4.3,82.0
7139,3.4,82.0
7140,2.7,82.0
7141,4.4,82.0
7142,4.8,82.0
7143,3.9,82.1
7144,3.0,82.1
7145,5.6,82.1
7146,4.3,82.0
7147,4.2,82.0
7148,4.3,82.0
7149,3.9,82.0
7150,3.1,81.9
7151,4.7,82.0
7152,2.9,81.9
7153,3.8,81.8
7154,4.4,81.8
7155,3.1,81.8
7156,3.2,81.8
7157,4.1,81.8
7158,4.0,81.8
7159,4.2,81.8
7160,3.3,81.8
7161,3.5,81.8
7162,6.4,81.8
7163,5.4,81.7
7164,4.0,81.7
7165,4.2,81.7
7166,4.7,81.8
7167,3.3,81.7
7168,3.8,81.8
7169,3.2,81.8
7170,3.3,81.7
7171,4.5,81.8
7172,3.3,81.8
7173,4.8,81.7
7174,3.4,81.8
7175,5.2,81.9
7176,4.3,81.9
7177,4.2,81.8
7178,4.0,81.8
7179,3.4,81.8
